trial	score	n_ents	n_rels	n_tws	n_quads	n_unique_triples	avg_degree	deg_p25	deg_p75	real_n_ents	real_n_rels	real_n_tws	real_n_quads	real_n_unique_triples	real_avg_degree	real_deg_p25	real_deg_p75	relerr_n_ents	absdiff_n_ents	relerr_n_rels	absdiff_n_rels	relerr_n_tws	absdiff_n_tws	relerr_n_quads	absdiff_n_quads	relerr_n_unique_triples	absdiff_n_unique_triples	relerr_avg_degree	absdiff_avg_degree	relerr_deg_p25	absdiff_deg_p25	relerr_deg_p75	absdiff_deg_p75	pat_distr_ents	pat_distr_rels	cfg_n_ents	cfg_n_rels	cfg_n_tws	n_1_hop	n_2_hop	n_3_hop	rnd_avg_density	p_skip_consequence	use_force_distr	p_force	n_force	force_binom_n	force_binom_p
236	4.7603989897876025	4311	179	365	56248	47523	26.095105543957317	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3952020202020202	-2817.0	0.2217391304347826	-51.0	0.0	0.0	0.38005069987876117	-34482.0	0.05511482254697286	-2772.0	0.0250518699290629	0.6377542532726928	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	317	109	146	0	0	False	0.1	1	None	None
237	13.666935283313641	7111	165	365	47007	46600	13.220925326958234	9.0	17.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0023849607182940516	-17.0	0.2826086956521739	-65.0	0.0	0.0	0.48190234762482087	-43723.0	0.07346654737051397	-3695.0	0.4806637510715403	-12.23642596372639	8.0	8.0	0.7	7.0	uniform	zipf(s=1.4,q=1.0)	7128	230	365	385	182	72	0	0	False	0.05	2	None	None
238	10.288758949757778	7016	162	365	59732	57863	17.027366020524514	6.0	17.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.015712682379349047	-112.0	0.2956521739130435	-68.0	0.0	0.0	0.3416510525735699	-30998.0	0.15047221393776716	7568.0	0.3311414912691572	-8.42998527016011	5.0	5.0	0.7	7.0	pareto(a=1.6,xm=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	330	275	100	0	0	False	0.1	1	None	None
239	17.006693270918454	6871	181	365	305382	222858	88.89011788677048	6.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.036054994388327724	-257.0	0.21304347826086956	-49.0	0.0	0.0	2.3658326904000884	214652.0	3.4310169997017597	172563.0	2.4917268835936293	63.432766596085855	5.0	5.0	1.3	13.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	361	85	179	0	0	False	0.5	1	None	None
240	16.223915677403212	6651	177	365	98586	97751	29.645466847090663	9.0	41.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.06691919191919192	-477.0	0.23043478260869565	-53.0	0.0	0.0	0.08658657555384107	7856.0	0.9435530370812208	47456.0	0.16451497677759422	4.188115556406039	8.0	8.0	3.1	31.0	gamma(1,2)	negbin(r=2.0,p=0.25)	7128	230	365	56	206	13	0	0	False	0.35000000000000003	1	None	None
241	7.252743763381675	2342	183	365	16533	15247	14.11870196413322	2.0	5.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6714365881032548	-4786.0	0.20434782608695654	-47.0	0.0	0.0	0.8177780227047283	-74197.0	0.6968485932995327	-35048.0	0.44539784194675636	-11.338649326551405	1.0	1.0	0.5	-5.0	zipf(s=1.2,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	31	269	7	0	0	False	0.05	1	None	None
242	14.169091910924159	6512	118	365	84293	80580	25.888513513513512	8.0	36.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08641975308641975	-616.0	0.48695652173913045	-112.0	0.0	0.0	0.07094676512730078	-6437.0	0.6021473307485834	30285.0	0.016936648982278826	0.4311622228288883	7.0	7.0	2.6	26.0	gamma(1,2)	zipf(s=1.7,q=0.5)	7128	230	365	339	236	141	0	0	False	0.15000000000000002	1	None	None
243	20.61735625448025	7080	187	365	95917	95372	27.095197740112994	14.0	37.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.006734006734006734	-48.0	0.18695652173913044	-43.0	0.0	0.0	0.0571696241595944	5187.0	0.8962521125360374	45077.0	0.06433687584881197	1.6378464494283698	13.0	13.0	2.7	27.0	gamma(3,1)	empirical	7128	230	365	310	46	141	0	0	False	0.2	1	None	None
244	13.080691417582177	5661	208	365	86338	85471	30.502738032149797	6.0	42.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2058080808080808	-1467.0	0.09565217391304348	-22.0	0.0	0.0	0.04840736250413314	-4392.0	0.6993935778904463	35176.0	0.19818977567047144	5.0453867414651725	5.0	5.0	3.2	32.0	gamma(0.5,1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	269	251	79	0	0	False	0.15000000000000002	1	None	None
245	7.621583863093592	6066	179	365	145038	112591	47.81998021760633	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.14898989898989898	-1062.0	0.2217391304347826	-51.0	0.0	0.0	0.5985671773393585	54308.0	1.2386121880902674	62296.0	0.8784350214432818	22.362628926921705	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	327	163	115	0	0	False	0.25	1	None	None
246	29.266354684703376	7105	141	365	143719	139919	40.45573539760732	19.0	55.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0032267115600448934	-23.0	0.3869565217391304	-89.0	0.0	0.0	0.5840295381902347	52989.0	1.781966398250323	89624.0	0.5891572903898654	14.998384106922696	18.0	18.0	4.5	45.0	negbin(r=2.0,p=0.25)	zipf(s=1.2,q=1.0)	7128	230	365	139	276	16	0	0	False	0.35000000000000003	1	None	None
247	32.87510031901187	6255	179	365	244903	238598	78.30631494804156	13.0	106.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.12247474747474747	-873.0	0.2217391304347826	-51.0	0.0	0.0	1.6992505235313569	154173.0	3.7439705736156674	188303.0	2.0759804527148695	52.84896365735693	12.0	12.0	9.6	96.0	gamma(0.5,1.0)	empirical	7128	230	365	205	158	118	0	0	False	0.5	1	None	None
248	5.540154928890429	4041	150	365	46686	37906	23.106161841128433	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.43308080808080807	-3087.0	0.34782608695652173	-80.0	0.0	0.0	0.4854403174253279	-44044.0	0.2463266726314743	-12389.0	0.0923579763938969	-2.351189449556191	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	322	164	101	0	0	False	0.1	1	None	None
249	8.915284958182314	6381	146	365	179179	126688	56.16016298385833	3.0	15.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10479797979797979	-747.0	0.3652173913043478	-84.0	0.0	0.0	0.9748594731621294	88449.0	1.518898498856745	76393.0	1.2060489460428865	30.702811693173704	2.0	2.0	0.5	5.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	318	203	61	0	0	False	0.1	4	None	None
250	4.977009008160223	3513	206	365	96058	66044	54.687161969826356	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5071548821548821	-3615.0	0.10434782608695652	-24.0	0.0	0.0	0.05872368566075168	5328.0	0.31313251814295656	15749.0	1.1481874270964525	29.229810679141732	1.0	1.0	0.1	-1.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	259	31	178	0	0	False	0.1	2	None	None
251	19.2790057876714	6291	208	365	486420	259999	154.63996185026227	4.0	19.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.11742424242424243	-837.0	0.09565217391304348	-22.0	0.0	0.0	4.36118152760939	395690.0	4.169480067601153	209704.0	5.0744717737720135	129.18261055957765	3.0	3.0	0.9	9.0	zipf(s=1.4,q=1.0)	negbin(r=2.0,p=0.25)	7128	230	365	239	110	177	0	0	False	0.3	3	None	None
252	38.238105677707374	7118	197	365	171846	169054	48.28491149199213	26.0	64.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0014029180695847362	-10.0	0.14347826086956522	-33.0	0.0	0.0	0.8940372533891767	81116.0	2.361248633064917	118759.0	0.8966981655181303	22.82756020130751	25.0	25.0	5.4	54.0	gamma(3,1)	pareto(a=1.3,xm=1.0)	7128	230	365	297	242	26	0	0	False	0.35000000000000003	1	None	None
253	10.729771465759297	5220	208	365	255307	150200	97.81877394636015	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2676767676767677	-1908.0	0.09565217391304348	-22.0	0.0	0.0	1.8139204232337705	164577.0	1.986380355900189	99905.0	2.8424568537950794	72.36142265567553	2.0	2.0	0.3	3.0	zipf(s=1.4,q=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	257	17	155	0	0	False	0.3	2	None	None
254	36.748244225352664	7119	218	365	645163	440365	181.25101840146087	12.0	46.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0012626262626262627	-9.0	0.05217391304347826	-12.0	0.0	0.0	6.110801278518681	554433.0	7.7556417138880605	390070.0	6.119790913510488	155.79366711077625	11.0	11.0	3.6	36.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	390	145	91	0	0	False	0.4	3	None	None
255	7.7727944217468705	1660	178	365	117728	47088	141.84096385542168	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.7671156004489338	-5468.0	0.22608695652173913	-52.0	0.0	0.0	0.2975642014769095	26998.0	0.06376379361765583	-3207.0	4.571709414534585	116.38361256473705	1.0	1.0	0.1	-1.0	zipf(s=1.7,q=0.5)	empirical	7128	230	365	319	113	96	0	0	False	0.25	1	None	None
256	5.5607731617108005	4708	185	365	63625	58025	27.028462192013595	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3395061728395062	-2420.0	0.1956521739130435	-45.0	0.0	0.0	0.29874352474374516	-27105.0	0.1536932100606422	7730.0	0.06171541113563821	1.5711109013289715	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	359	101	190	0	0	False	0.1	1	None	None
257	13.006898903994447	6872	230	365	61201	61011	17.811699650756694	8.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03591470258136925	-256.0	0.0	0.0	0.0	0.0	0.3254601565083214	-29529.0	0.21306292872054877	10716.0	0.30033178049931825	-7.64565163992793	7.0	7.0	1.4	14.0	negbin(r=2.0,p=0.25)	uniform	7128	230	365	379	154	116	0	0	False	0.1	1	None	None
258	14.607951847663442	7120	186	365	50811	50634	14.272752808988765	10.0	18.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.001122334455667789	-8.0	0.19130434782608696	-44.0	0.0	0.0	0.43997575223189683	-39919.0	0.0067402326274977635	339.0	0.4393465115040675	-11.18459848169586	9.0	9.0	0.8	8.0	uniform	empirical	7128	230	365	257	143	121	0	0	False	0.1	1	None	None
259	4.64103132105407	4370	200	365	57098	48343	26.131807780320365	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.38692480359147025	-2758.0	0.13043478260869565	-30.0	0.0	0.0	0.3706822440207208	-33632.0	0.03881101501143255	-1952.0	0.026493584581304762	0.674456489635741	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	303	136	139	0	0	False	0.1	1	None	None
260	5.801900579372948	5450	198	365	100434	74283	36.85651376146789	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.23540965207631875	-1678.0	0.1391304347826087	-32.0	0.0	0.0	0.10695470076049818	9704.0	0.4769460184909037	23988.0	0.44777488202217075	11.399162470783264	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	pareto(a=1.3,xm=1.0)	7128	230	365	387	177	150	0	0	False	0.15000000000000002	1	None	None
261	7.186904799858797	5845	185	365	135422	104787	46.3377245508982	3.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17999438832772166	-1283.0	0.1956521739130435	-45.0	0.0	0.0	0.49258238730298687	44692.0	1.0834476588130033	54492.0	0.8202099669282618	20.880373260213577	2.0	2.0	0.3	3.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	297	85	162	0	0	False	0.25	1	None	None
262	6.02990602600484	3223	200	365	30155	26359	18.712379770400247	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5478395061728395	-3905.0	0.13043478260869565	-30.0	0.0	0.0	0.6676402512950512	-60575.0	0.475912118500845	-23936.0	0.2649518185637994	-6.744971520284377	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.0)	7128	230	365	297	151	158	0	0	False	0.05	1	None	None
263	9.39932637821271	5075	183	365	43158	42903	17.008078817733992	4.0	22.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.28801907968574636	-2053.0	0.20434782608695654	-47.0	0.0	0.0	0.5243249200925824	-47572.0	0.14697286012526095	-7392.0	0.3318991192945669	-8.449272472950632	3.0	3.0	1.2	12.0	gamma(0.5,1.0)	gamma(2,2)	7128	230	365	147	284	10	0	0	False	0.1	1	None	None
264	5.907645259181633	3702	148	365	38870	32521	20.999459751485684	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.48063973063973064	-3426.0	0.3565217391304348	-82.0	0.0	0.0	0.5715860244682024	-51860.0	0.3533949696788945	-17774.0	0.17511215083990986	-4.45789153919894	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	zipf(s=1.2,q=1.0)	7128	230	365	174	159	78	0	0	False	0.05	2	None	None
265	4.627381052191035	4305	168	365	58064	48228	26.97514518002323	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.39604377104377103	-2823.0	0.26956521739130435	-62.0	0.0	0.0	0.36003526948087733	-32666.0	0.041097524604831494	-2067.0	0.05962104509647074	1.5177938893386056	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	232	48	115	0	0	False	0.15000000000000002	1	None	None
266	10.36348617513995	6400	162	365	184666	133273	57.708125	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10213243546576879	-728.0	0.2956521739130435	-68.0	0.0	0.0	1.0353356111539733	93936.0	1.6498260264439806	82978.0	1.266855036922738	32.25077370931538	3.0	3.0	0.6	6.0	zipf(s=1.2,q=1.0)	zipf(s=1.4,q=1.0)	7128	230	365	373	231	140	0	0	False	0.1	3	None	None
267	16.183640286815926	6832	181	365	274395	223029	80.32640515222482	5.0	21.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.04152637485970819	-296.0	0.21304347826086956	-49.0	0.0	0.0	2.024302876667034	183665.0	3.4344169400536835	172734.0	2.1553323924008514	54.869053861540195	4.0	4.0	1.1	11.0	zipf(s=1.2,q=1.0)	lognorm(mu=0,s=1.4)	7128	230	365	245	196	162	0	0	False	0.25	2	None	None
268	4.547890263479533	4424	171	365	59914	50013	27.085895117540687	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3793490460157127	-2704.0	0.2565217391304348	-59.0	0.0	0.0	0.3396451008486719	-30816.0	0.005606919176856546	-282.0	0.06397145595629901	1.6285438268560632	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	246	23	135	0	0	False	0.15000000000000002	1	None	None
269	6.4253284256141505	2972	203	365	25827	22439	17.38021534320323	2.0	6.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.5830527497194163	-4156.0	0.11739130434782609	-27.0	0.0	0.0	0.7153422241816378	-64903.0	0.5538522715975743	-27856.0	0.31728108141544903	-8.077135947481395	1.0	1.0	0.4	-4.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	265	174	108	0	0	False	0.05	1	None	None
270	6.12000889938563	5444	184	365	98100	81033	36.03967670830272	3.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2362514029180696	-1684.0	0.2	-46.0	0.0	0.0	0.08123002314559682	7370.0	0.6111541902773635	30738.0	0.41568839180415407	10.582325417618097	2.0	2.0	0.0	0.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	231	152	114	0	0	False	0.2	1	None	None
271	6.062838434689507	4062	199	365	44312	41739	21.81782373215165	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.43013468013468015	-3066.0	0.13478260869565217	-31.0	0.0	0.0	0.5116058635511959	-46418.0	0.1701163137488816	-8556.0	0.1429656807958947	-3.6395275585329756	1.0	1.0	0.3	-3.0	zipf(s=1.2,q=1.0)	gamma(2,2)	7128	230	365	187	270	20	0	0	False	0.05	2	None	None
272	19.065069097052046	5581	183	365	143198	139482	51.316251567819386	6.0	79.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.2170314253647587	-1547.0	0.20434782608695654	-47.0	0.0	0.0	0.5782872258348948	52468.0	1.7732776617954071	89187.0	1.015773400062915	25.85890027713476	5.0	5.0	6.9	69.0	empirical	empirical	7128	230	365	276	21	94	0	0	False	0.2	2	None	None
273	18.022125717835678	5867	193	365	125221	123399	42.6865519004602	8.0	56.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.17690796857463525	-1261.0	0.1608695652173913	-37.0	0.0	0.0	0.38014989529372867	34491.0	1.4535043244855352	73104.0	0.6767868508017212	17.229200609775578	7.0	7.0	4.6	46.0	gamma(0.5,1.0)	empirical	7128	230	365	248	193	164	0	0	False	0.2	1	None	None
274	5.556523173656123	4514	185	365	55112	50472	24.418254319893663	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3667227833894501	-2614.0	0.1956521739130435	-45.0	0.0	0.0	0.3925713655902127	-35618.0	0.003519236504622726	177.0	0.04081716746279054	-1.0390969707909612	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	pareto(a=1.6,xm=1.0)	7128	230	365	121	161	78	0	0	False	0.15000000000000002	1	None	None
275	9.000308099754974	6868	164	365	25171	25063	7.3299359347699475	4.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03647586980920314	-260.0	0.28695652173913044	-66.0	0.0	0.0	0.7225724677614901	-65559.0	0.5016800874838453	-25232.0	0.7120699694531016	-18.12741535591468	3.0	3.0	0.0	0.0	uniform	lognorm(mu=0,s=1.4)	7128	230	365	313	108	115	0	0	False	0.05	1	None	None
276	106.70943747019426	7128	200	365	576706	555160	161.81425364758698	63.0	216.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.13043478260869565	-30.0	0.0	0.0	5.356287887137661	485976.0	10.038075355403121	504865.0	5.356287887137662	136.35690235690237	62.0	62.0	20.6	206.0	negbin(r=1.2,p=0.35)	gamma(1,2)	7128	230	365	360	209	196	0	0	False	0.25	3	None	None
277	4.686046576103308	4810	187	365	71786	59696	29.84864864864865	2.0	9.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.32519640852974185	-2318.0	0.18695652173913044	-43.0	0.0	0.0	0.20879532679378376	-18944.0	0.18691718858733472	9401.0	0.17249623921287097	4.391297357964024	1.0	1.0	0.1	-1.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	248	87	144	0	0	False	0.15000000000000002	1	None	None
278	5.506837188466637	3773	177	365	42760	37145	22.666313278558178	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.470679012345679	-3355.0	0.23043478260869565	-53.0	0.0	0.0	0.5287115617767001	-47970.0	0.26145740133214035	-13150.0	0.10963583682595232	-2.791038012126446	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	156	125	123	0	0	False	0.1	1	None	None
279	10.071632763294183	6356	205	365	186794	143630	58.777218376337316	4.0	16.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10830527497194165	-772.0	0.10869565217391304	-25.0	0.0	0.0	1.0587898159373967	96064.0	1.8557510686947012	93335.0	1.3088505047202268	33.31986708565269	3.0	3.0	0.6	6.0	zipf(s=1.2,q=1.0)	gamma(3,1)	7128	230	365	222	10	140	0	0	False	0.25	2	None	None
280	8.996140903061168	6364	189	365	30514	30439	9.589566310496544	4.0	13.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.10718294051627385	-764.0	0.1782608695652174	-41.0	0.0	0.0	0.663683456409126	-60216.0	0.3947907346654737	-19856.0	0.6233085602269406	-15.86778498018808	3.0	3.0	0.3	3.0	negbin(r=1.2,p=0.35)	gamma(1,2)	7128	230	365	325	202	112	0	0	False	0.05	1	None	None
281	91.92340138242665	7128	191	365	291187	286908	81.70230078563412	72.0	91.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.0	0.0	0.16956521739130434	-39.0	0.0	0.0	2.2093794775708147	200457.0	4.70450342976439	236613.0	2.2093794775708147	56.244949494949495	71.0	71.0	8.1	81.0	uniform	gamma(1,2)	7128	230	365	247	180	143	0	0	False	0.25	2	None	None
282	7.506066050711793	6505	216	365	49879	47451	15.335588009223674	4.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.08740179573512907	-623.0	0.06086956521739131	-14.0	0.0	0.0	0.4502479885374187	-40851.0	0.05654637637936177	-2844.0	0.39759687352724377	-10.12176328146095	3.0	3.0	0.2	2.0	pareto(a=1.3,xm=1.0)	negbin(r=1.2,p=0.35)	7128	230	365	319	87	120	0	0	False	0.1	1	None	None
283	32.917073540536286	6898	166	365	305665	290826	88.62423890982893	13.0	88.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03226711560044893	-230.0	0.2782608695652174	-64.0	0.0	0.0	2.368951835115177	214935.0	4.782403817476887	240531.0	2.4812827893158858	63.166887619144305	12.0	12.0	7.8	78.0	lognorm(mu=0,s=1.4)	empirical	7128	230	365	161	19	170	0	0	False	0.4	2	None	None
284	23.98731893040933	7026	189	365	163852	159563	46.64161685169371	13.0	56.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.01430976430976431	-102.0	0.1782608695652174	-41.0	0.0	0.0	0.8059296814725009	73122.0	2.1725420021870963	109268.0	0.8321472771898644	21.184265561009088	12.0	12.0	4.6	46.0	lognorm(mu=0,s=1.0)	gamma(2,2)	7128	230	365	171	152	26	0	0	False	0.25	2	None	None
285	14.014101415201706	6720	182	365	255284	187594	75.97738095238095	5.0	20.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.05723905723905724	-408.0	0.20869565217391303	-48.0	0.0	0.0	1.8136669238399648	164554.0	2.7298737449050603	137299.0	1.9844967013588197	50.52002966169633	4.0	4.0	1.0	10.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	320	101	159	0	0	False	0.15000000000000002	3	None	None
286	18.47054301956593	6983	189	365	97070	94703	27.801804382070742	12.0	38.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.020342312008978677	-145.0	0.1782608695652174	-41.0	0.0	0.0	0.06987765898820676	6340.0	0.8829505915100905	44408.0	0.09209336291965309	2.344453091386118	11.0	11.0	2.8	28.0	gamma(2,2)	zipf(s=1.2,q=1.0)	7128	230	365	376	138	167	0	0	False	0.15000000000000002	1	None	None
287	6.353773706450781	5611	227	365	109662	91230	39.08821956870433	3.0	11.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.21282267115600448	-1517.0	0.013043478260869565	-3.0	0.0	0.0	0.20866306624049377	18932.0	0.8138980017894423	40935.0	0.535439375541301	13.630868278019708	2.0	2.0	0.1	1.0	zipf(s=1.2,q=1.0)	uniform	7128	230	365	256	58	132	0	0	False	0.25	1	None	None
288	6.015111406832538	5625	222	365	103311	93682	36.7328	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.21085858585858586	-1503.0	0.034782608695652174	-8.0	0.0	0.0	0.13866416841177118	12581.0	0.8626503628591311	43387.0	0.44291523421139634	11.275448709315373	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	gamma(3,1)	7128	230	365	385	225	82	0	0	False	0.2	1	None	None
289	8.959456425060585	5945	139	365	67474	65850	22.699411269974767	4.0	23.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1659652076318743	-1183.0	0.39565217391304347	-91.0	0.0	0.0	0.25632095227598367	-23256.0	0.3092752758723531	15555.0	0.1083357019046614	-2.7579400207098566	3.0	3.0	1.3	13.0	lognorm(mu=0,s=1.4)	pareto(a=1.3,xm=1.0)	7128	230	365	121	94	28	0	0	False	0.3	1	None	None
290	8.015519418298464	6013	175	365	149357	116216	49.678030932978544	3.0	14.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.1564253647586981	-1115.0	0.2391304347826087	-55.0	0.0	0.0	0.6461699548109776	58627.0	1.3106869470126254	65921.0	0.9514218256931063	24.22067964229392	2.0	2.0	0.4	4.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	212	31	130	0	0	False	0.4	1	None	None
291	4.9905011461458315	4291	187	365	53715	46573	25.036122116056863	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.3980078563411897	-2837.0	0.18695652173913044	-43.0	0.0	0.0	0.40796869833572136	-37015.0	0.0740033800576598	-3722.0	0.01654646509835051	-0.42122917462776144	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	221	87	196	0	0	False	0.1	1	None	None
292	6.036892696237672	5541	226	365	101537	92933	36.649341274138244	2.0	10.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.22264309764309764	-1587.0	0.017391304347826087	-4.0	0.0	0.0	0.1191116499504023	10807.0	0.8477582264638632	42638.0	0.4396368599253687	11.19198998345362	1.0	1.0	0.0	0.0	zipf(s=1.2,q=1.0)	uniform	7128	230	365	255	193	99	0	0	False	0.2	1	None	None
293	5.292587142018941	2629	165	365	52798	37903	40.16584252567516	2.0	7.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.6311728395061729	-4499.0	0.2826086956521739	-65.0	0.0	0.0	0.41807560894963075	-37932.0	0.24638632070782385	-12392.0	0.5777698970738043	14.708491234990536	1.0	1.0	0.3	-3.0	zipf(s=1.4,q=1.0)	empirical	7128	230	365	222	65	82	0	0	False	0.15000000000000002	1	None	None
294	7.047990828976464	5733	190	365	121292	98295	42.31362288505146	3.0	12.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.19570707070707072	-1395.0	0.17391304347826086	-40.0	0.0	0.0	0.33684558580403395	30562.0	0.9543692215926036	48000.0	0.6621376828207142	16.856271594366834	2.0	2.0	0.2	2.0	zipf(s=1.2,q=1.0)	gamma(1,2)	7128	230	365	309	159	158	0	0	False	0.2	1	None	None
295	13.426501254933214	6905	145	365	60508	60498	17.525850832729905	8.0	24.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.03128507295173962	-223.0	0.3695652173913043	-85.0	0.0	0.0	0.3330982034608178	-30222.0	0.2028631076647778	10203.0	0.3115603177796828	-7.931500457954719	7.0	7.0	1.4	14.0	negbin(r=2.0,p=0.25)	pareto(a=1.3,xm=1.0)	7128	230	365	305	148	11	0	0	False	0.25	1	None	None
296	5.027748164537587	4181	164	365	51408	43800	24.59124611337001	2.0	8.0	7128	230	365	90730	50295	25.457351290684624	1.0	10.0	0.4134399551066218	-2947.0	0.28695652173913044	-66.0	0.0	0.0	0.4333957897057203	-39322.0	0.12913808529674917	-6495.0	0.03402181033780767	-0.8661051773146156	1.0	1.0	0.2	-2.0	zipf(s=1.2,q=1.0)	empirical	7128	230	365	171	22	138	0	0	False	0.15000000000000002	1	None	None
